task,model,duplicates,field_type,metric,mean,sem
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,nationality,acc_norm,0.8073908174692049,0.013203770580827907
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,occupation,acc,0.3729003359462486,0.016191319554652688
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,occupation,acc_norm,0.3113101903695409,0.015503368494876072
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,university,acc,0.40425531914893614,0.01643143643259724
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,university,acc_norm,0.2609182530795073,0.014703341429872811
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,uuid,acc,0.015677491601343786,0.004159341404300253
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,uuid,acc_norm,0.015677491601343786,0.004159341404300253
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,birthdate,acc,0.1187010078387458,0.010829450305541482
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,birthdate,acc_norm,0.1444568868980963,0.011770845202355286
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,birthplace,acc,0.5677491601343785,0.01658684345793613
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,birthplace,acc_norm,0.425531914893617,0.016554520073566937
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,email,acc,0.12094064949608063,0.010917239051847636
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,email,acc_norm,0.09182530795072788,0.00966904245671143
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,nationality,acc,0.9641657334826428,0.006223614426139115
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,nationality,acc_norm,0.8868980963045913,0.010604480347867106
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,occupation,acc,0.5487122060470325,0.016661598963625877
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,occupation,acc_norm,0.49720044792833146,0.01674097583386874
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,university,acc,0.4412094064949608,0.016625108857505486
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,university,acc_norm,0.3348264277715566,0.015801376842905095
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,uuid,acc,0.11646136618141098,0.010740420508536476
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,uuid,acc_norm,0.11646136618141098,0.010740420508536476
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,birthdate,acc,0.42376681614349776,0.0234251618141786
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,birthdate,acc_norm,0.4551569506726457,0.023606754933444277
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,birthplace,acc,0.7085201793721974,0.0215427108971184
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,birthplace,acc_norm,0.672645739910314,0.0222444765769307
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,email,acc,0.3004484304932735,0.02173275739664846
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,email,acc_norm,0.2645739910313901,0.020910434699650357
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,nationality,acc,0.9887892376681614,0.0049910214081016905
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,nationality,acc_norm,0.9708520179372198,0.007974450381462052
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,occupation,acc,0.8878923766816144,0.01495607832635345
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,occupation,acc_norm,0.8475336322869955,0.017040623928903216
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,university,acc,0.6434977578475336,0.02270516416498557
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,university,acc_norm,0.5695067264573991,0.02347213576247551
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,uuid,acc,0.48878923766816146,0.0236963145481298
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,uuid,acc_norm,0.48878923766816146,0.0236963145481298
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,birthdate,acc,0.994413407821229,0.005586592178770949
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,birthdate,acc_norm,0.994413407821229,0.005586592178770949
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,birthplace,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,birthplace,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,email,acc,0.9162011173184358,0.020768470856122385
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,email,acc_norm,0.9050279329608939,0.021974496647917955
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,nationality,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,nationality,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,occupation,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,occupation,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,university,acc,0.9888268156424581,0.0078784103758146
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,university,acc_norm,0.994413407821229,0.005586592178770948
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,uuid,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,uuid,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,birthdate,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,birthdate,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,birthplace,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,birthplace,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,email,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,email,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,nationality,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,nationality,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,occupation,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,occupation,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,university,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,university,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,uuid,acc,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,uuid,acc_norm,1.0,0.0
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,birthdate,acc,0.0184,0.0026883948718137937
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,birthdate,acc_norm,0.0624,0.004838580447228063
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,birthplace,acc,0.4572,0.009965289097397936
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,birthplace,acc_norm,0.3376,0.009459719367730003
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,email,acc,0.0664,0.004980596202806869
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,email,acc_norm,0.068,0.005035925358629441
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,nationality,acc,0.9196,0.00543931709575635
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,nationality,acc_norm,0.6112,0.009751505562952715
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,occupation,acc,0.174,0.007583706550362879
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,occupation,acc_norm,0.1636,0.007399724208870686
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,university,acc,0.3052,0.009211684213563793
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,university,acc_norm,0.1908,0.007860207194651875
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,uuid,acc,0.0444,0.004120466878755313
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,uuid,acc_norm,0.0444,0.004120466878755313
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,birthdate,acc,0.008958566629339306,0.003154879257830266
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,birthdate,acc_norm,0.04927211646136618,0.007246800360968321
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,birthplace,acc,0.42105263157894735,0.01653123531540001
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,birthplace,acc_norm,0.3337066069428891,0.015788203982917928
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,email,acc,0.05711086226203808,0.007769753624349957
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,email,acc_norm,0.06159014557670773,0.008049510439988508
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,nationality,acc,0.9305711086226204,0.008510644905261967
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,nationality,acc_norm,0.5946248600223965,0.01643870718821556
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,occupation,acc,0.20044792833146696,0.013404225806097996
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,occupation,acc_norm,0.1858902575587906,0.013025288860207098
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,university,acc,0.3135498320268757,0.015533716217707858
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,university,acc_norm,0.1713325867861142,0.012616174555555564
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,uuid,acc,0.05375139977603583,0.0075511845949603595
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,uuid,acc_norm,0.05375139977603583,0.0075511845949603595
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,birthdate,acc,0.013437849944008958,0.0038551802742786898
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,birthdate,acc_norm,0.06382978723404255,0.008184773781612122
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,birthplace,acc,0.46360582306830905,0.01669683060757236
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,birthplace,acc_norm,0.3269876819708847,0.015707055404285998
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,email,acc,0.08286674132138858,0.00923047232807106
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,email,acc_norm,0.06942889137737962,0.008510644905261967
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,nationality,acc,0.9272116461366181,0.008698371671572632
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,nationality,acc_norm,0.6103023516237402,0.01632878937218839
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,occupation,acc,0.20156774916013437,0.013432199435688196
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,occupation,acc_norm,0.18141097424412095,0.012902750804664267
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,university,acc,0.3236282194848824,0.015665112011966333
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,university,acc_norm,0.18924972004479285,0.01311531571006277
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,uuid,acc,0.03919372900335946,0.0064974624755567145
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,uuid,acc_norm,0.03919372900335946,0.0064974624755567145
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,birthdate,acc,0.008968609865470852,0.004469163736105053
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,birthdate,acc_norm,0.06278026905829596,0.011498793964631354
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,birthplace,acc,0.46860986547085204,0.023655517419654028
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,birthplace,acc_norm,0.36771300448430494,0.02285765187038978
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,email,acc,0.07399103139013453,0.012408438471953944
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,email,acc_norm,0.07174887892376682,0.01223376955485245
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,nationality,acc,0.9260089686098655,0.012408438471953947
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,nationality,acc_norm,0.600896860986547,0.023214671041335937
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,occupation,acc,0.16591928251121077,0.01763487824713872
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,occupation,acc_norm,0.1591928251121076,0.01734322841950387
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,university,acc,0.3071748878923767,0.02186878521107826
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,university,acc_norm,0.2062780269058296,0.019181416716178765
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,uuid,acc,0.0515695067264574,0.01048381231612131
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,uuid,acc_norm,0.0515695067264574,0.01048381231612131
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,birthdate,acc,0.00558659217877095,0.005586592178770949
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,birthdate,acc_norm,0.055865921787709494,0.017213941398937723
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,birthplace,acc,0.4134078212290503,0.03691029168738379
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,birthplace,acc_norm,0.29608938547486036,0.03421843754304874
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,email,acc,0.05027932960893855,0.016378822758695274
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,email,acc_norm,0.055865921787709494,0.01721394139893772
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,nationality,acc,0.88268156424581,0.024119880883952702
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,nationality,acc_norm,0.6424581005586593,0.035923271039315884
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,occupation,acc,0.18994413407821228,0.029400886634139825
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,occupation,acc_norm,0.12849162011173185,0.02508205899751899
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,university,acc,0.27932960893854747,0.033629222387143665
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,university,acc_norm,0.1787709497206704,0.028719086678445135
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,uuid,acc,0.0335195530726257,0.013490736029603182
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,uuid,acc_norm,0.0335195530726257,0.013490736029603182
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,birthdate,acc,0.011235955056179775,0.011235955056179775
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,birthdate,acc_norm,0.056179775280898875,0.024546710604081548
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,birthplace,acc,0.4943820224719101,0.05329681449721988
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,birthplace,acc_norm,0.3707865168539326,0.05148961455006561
yago_full_prefix_full_suffix,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,email,acc,0.10112359550561797,0.032139188401536824
